sq_mt_built,floor,buy_price,house_type_id,is_renewal_needed,built_year,has_ac,has_fitted_wardrobes,has_garden,has_terrace,has_balcony,has_storage_room,has_green_zones,has_parking,distr_coef
217.0,2.0,669000,1,0,1976.0,1,1,0,0,0,1,1,1,0.3825188295165394
55.0,1.0,224000,1,0,1969.0,0,0,0,1,0,0,0,0,0.3032947058823529
416.0,4.0,1575000,0,0,2000.0,1,1,1,1,0,1,0,1,0.3825188295165394
394.0,0.0,1450000,1,0,2008.0,1,1,0,0,0,1,0,1,0.3825188295165394
343.0,3.0,980000,1,0,1989.0,1,1,0,1,0,0,1,1,0.3825188295165394
120.0,1.0,507000,1,0,2006.0,1,1,0,1,0,1,1,0,0.3825188295165394
371.0,4.0,1480000,0,0,2010.0,1,1,1,1,0,1,0,1,0.3825188295165394
114.0,2.0,419400,1,0,8170.0,0,0,0,1,0,1,0,1,0.3762359154929577
114.0,1.0,494400,1,0,8170.0,0,0,0,1,0,1,0,1,0.3762359154929577
156.0,3.0,627800,1,0,8170.0,0,0,0,1,0,1,0,1,0.3762359154929577
173.0,2.0,637700,1,0,8170.0,0,0,0,0,0,1,0,1,0.3762359154929577
138.0,2.0,516000,1,0,8170.0,0,0,0,0,0,1,0,1,0.3762359154929577
168.0,1.0,755650,1,0,8170.0,0,0,0,1,0,1,1,1,0.4466613861386138
145.0,4.0,661750,1,0,8170.0,0,0,0,1,0,1,1,1,0.4466613861386138
580.0,4.0,1850000,0,0,1985.0,1,1,1,1,1,1,0,1,0.4472383458646616
228.0,4.0,960000,3,0,1995.0,1,1,0,1,0,1,1,1,0.3825188295165394
430.0,4.0,1350000,0,0,1992.0,1,1,1,1,0,1,0,0,0.3825188295165394
150.0,1.0,630000,1,0,2005.0,1,1,0,1,0,1,1,1,0.3825188295165394
302.0,4.0,1300000,0,0,1989.0,1,1,1,1,1,1,0,1,0.3825188295165394
575.0,4.0,1980000,0,0,1970.0,0,1,1,0,0,1,0,1,0.3825188295165394
381.0,4.0,1390000,0,0,1996.0,0,1,0,0,0,1,0,0,0.3825188295165394
447.0,4.0,1450000,0,0,1990.0,0,1,1,0,0,1,0,0,0.3825188295165394
450.0,4.0,1575000,0,0,1970.0,1,1,1,1,0,0,0,1,0.3825188295165394
580.0,4.0,1850000,0,1,1985.0,1,1,1,1,0,0,0,1,0.3825188295165394
125.0,3.0,585000,2,0,2001.0,1,0,0,1,0,1,0,1,0.3412713286713287
415.0,4.0,1450000,0,0,1992.0,1,1,1,1,0,1,0,1,0.3825188295165394
465.0,4.0,1390000,0,0,1998.0,1,1,1,1,0,1,0,1,0.3825188295165394
360.0,4.0,1100000,0,0,1988.0,1,1,0,0,0,0,0,1,0.3825188295165394
119.0,1.0,470000,1,0,2006.0,0,1,0,0,0,1,1,1,0.4466613861386138
317.0,3.0,1445368,3,0,1970.0,1,1,0,1,0,1,1,1,0.3825188295165394
218.0,5.0,675000,1,0,1973.0,1,1,0,0,0,1,1,1,0.3825188295165394
130.0,4.0,615000,2,0,1991.0,1,1,0,1,0,0,1,1,0.3825188295165394
170.0,1.0,915000,2,0,2003.0,1,1,0,1,0,1,1,1,0.4472383458646616
244.0,0.0,850000,1,0,1978.0,1,1,0,0,0,1,1,1,0.3825188295165394
409.0,3.0,1653930,3,0,1970.0,1,1,0,1,0,1,1,1,0.3825188295165394
391.0,4.0,1590000,0,0,2003.0,1,1,1,1,0,0,0,1,0.3825188295165394
280.0,2.0,1814000,1,0,2017.0,1,1,0,1,1,1,1,1,0.3825188295165394
122.0,3.0,459000,1,0,8170.0,0,0,0,1,0,0,0,0,0.3762359154929577
121.0,3.0,695000,1,0,1980.0,1,1,0,1,1,0,0,1,0.57735250501002
152.0,2.0,750000,1,0,1970.0,1,1,0,0,0,0,0,0,0.57735250501002
180.0,4.0,699000,1,1,1970.0,0,0,0,0,1,0,0,0,0.57735250501002
68.0,3.0,510000,1,0,1970.0,0,1,0,0,0,0,0,0,0.6471017543859648
177.0,3.0,680000,1,1,1970.0,0,1,0,0,0,1,0,0,0.57735250501002
90.0,1.0,640000,1,0,1970.0,1,1,0,0,1,0,0,0,0.57735250501002
102.0,4.0,435000,1,1,1956.0,0,1,0,0,0,0,0,0,0.539198
172.0,7.0,950000,1,0,1970.0,1,1,0,0,0,0,0,1,0.57735250501002
180.0,6.0,798000,3,1,1975.0,1,0,0,1,0,0,0,1,0.539198
129.0,2.0,392500,1,0,1980.0,1,1,0,0,0,1,0,0,0.57735250501002
146.0,7.0,850000,3,0,1970.0,1,1,0,1,0,1,0,0,0.57735250501002
155.0,1.0,715000,1,0,1970.0,1,1,0,0,0,0,0,0,0.57735250501002
263.0,5.0,890000,1,1,1970.0,1,0,0,0,0,0,0,1,0.57735250501002
348.0,0.0,1950000,1,1,1970.0,1,0,0,1,0,0,0,0,0.57735250501002
182.0,1.0,630000,1,0,1970.0,0,1,0,0,0,0,0,0,0.57735250501002
193.0,5.0,850000,1,1,1970.0,0,1,0,0,0,1,0,1,0.57735250501002
177.0,3.0,862000,1,0,1975.0,1,1,0,1,0,0,0,0,0.4603756756756756
230.0,3.0,1250000,1,0,1970.0,1,1,0,1,1,0,1,1,0.57735250501002
187.0,1.0,669000,1,1,1954.0,0,0,0,0,0,0,0,0,0.57735250501002
184.0,4.0,865000,1,0,1973.0,1,1,0,1,1,0,0,0,0.57735250501002
179.0,6.0,750000,1,1,1954.0,0,1,0,0,0,1,0,0,0.539198
93.0,4.0,570000,1,0,1972.0,1,1,0,1,0,0,0,1,0.57735250501002
138.0,4.0,610000,1,1,1970.0,1,0,0,0,0,0,0,1,0.57735250501002
158.0,7.0,625000,1,1,1970.0,1,1,0,1,0,0,0,0,0.57735250501002
154.0,1.0,699000,1,0,1970.0,0,1,0,0,0,0,0,0,0.57735250501002
184.0,0.0,860000,1,1,1970.0,1,0,0,0,0,0,0,0,0.57735250501002
297.0,3.0,1350000,1,1,1969.0,0,0,0,1,0,1,0,1,0.4603756756756756
30.0,2.0,190000,1,0,1970.0,1,1,0,0,0,0,0,0,0.6457551912568306
81.0,0.0,330000,1,1,1950.0,1,1,0,0,0,0,0,0,0.539198
220.0,1.0,950000,1,1,1970.0,0,1,0,0,1,0,0,0,0.6457551912568306
111.0,0.0,315000,1,1,1957.0,1,1,0,0,0,0,0,0,0.539198
160.0,2.0,740000,1,1,1960.0,1,0,0,1,0,0,0,0,0.5133149253731344
279.0,4.0,1500000,1,1,1958.0,1,1,0,1,0,1,0,0,0.57735250501002
163.0,4.0,1150000,3,0,1988.0,1,1,0,1,0,0,0,1,0.57735250501002
219.0,5.0,1150000,1,0,1970.0,1,1,0,1,0,1,0,0,0.57735250501002
150.0,4.0,790000,1,1,1970.0,1,1,0,1,0,0,0,1,0.57735250501002
102.0,1.0,690000,1,0,1970.0,1,1,0,0,1,1,0,0,0.57735250501002
75.0,1.0,495000,1,0,1940.0,1,1,0,0,1,0,0,0,0.6457551912568306
340.0,0.0,1950000,2,0,1970.0,0,0,0,1,0,0,0,0,0.57735250501002
142.0,3.0,690000,1,0,1952.0,1,1,0,0,0,0,0,0,0.5081676646706588
142.0,3.0,690000,1,0,1952.0,1,1,0,0,0,0,0,0,0.57735250501002
226.0,5.0,1150000,1,1,1957.0,1,0,0,1,0,1,0,0,0.57735250501002
110.0,3.0,599000,1,0,1970.0,1,1,0,0,0,1,0,0,0.539198
130.0,6.0,590000,1,0,1962.0,1,1,0,0,0,0,0,0,0.57735250501002
265.0,7.0,1150000,3,1,1970.0,1,1,0,1,0,0,0,0,0.57735250501002
400.0,2.0,2050000,1,1,1970.0,0,1,0,1,1,1,0,1,0.57735250501002
260.0,4.0,1940000,1,0,2019.0,1,1,0,0,0,1,0,1,0.57735250501002
196.0,2.0,895000,1,0,1950.0,1,0,0,0,0,0,0,1,0.57735250501002
142.0,7.0,595000,3,1,1970.0,0,0,0,1,0,0,0,0,0.57735250501002
399.0,4.0,2050000,1,0,1956.0,1,1,0,0,1,1,0,1,0.57735250501002
142.0,0.0,625000,1,0,1969.0,0,0,0,0,0,0,0,0,0.57735250501002
175.0,5.0,1185000,3,0,1931.0,1,0,0,1,0,0,0,0,0.57735250501002
132.0,8.0,1000000,3,0,1965.0,1,1,0,1,0,0,0,0,0.57735250501002
279.0,4.0,1500000,1,1,1970.0,1,1,0,0,1,0,0,0,0.57735250501002
140.0,0.0,625000,1,0,1969.0,0,0,0,0,0,0,1,0,0.4603756756756756
98.0,4.0,475000,1,0,1930.0,1,0,0,0,0,0,0,0,0.5133149253731344
160.0,4.0,1200000,1,0,1950.0,1,0,0,0,0,0,0,1,0.57735250501002
169.0,4.0,875000,1,0,1952.0,0,1,0,0,1,1,0,0,0.5081676646706588
96.0,4.0,550000,1,0,1931.0,0,1,0,0,0,0,0,0,0.57735250501002
199.0,1.0,850000,1,1,1978.0,0,1,0,1,1,1,1,1,0.57735250501002
196.0,2.0,895000,1,0,1970.0,1,1,0,0,0,0,1,1,0.57735250501002
103.0,4.0,980000,1,0,8170.0,0,0,0,0,1,1,0,0,0.6471017543859648
103.0,2.0,960000,1,0,8170.0,0,0,0,0,1,1,0,0,0.6471017543859648
30.0,3.0,250000,1,0,1889.0,1,1,0,0,1,0,0,0,0.6471017543859648
79.0,2.0,473000,1,0,1923.0,1,0,0,0,1,0,0,0,0.57735250501002
172.0,3.0,1599000,1,0,1950.0,1,0,0,0,0,0,0,0,0.57735250501002
104.0,2.0,599000,1,0,1970.0,0,1,0,0,0,1,0,0,0.57735250501002
86.0,0.0,350000,1,0,1960.0,1,1,0,0,0,0,0,0,0.57735250501002
60.0,6.0,260000,1,0,1940.0,1,0,0,1,0,0,0,0,0.57735250501002
32.0,2.0,149000,1,0,1930.0,0,0,0,0,0,0,0,0,0.539198
48.0,2.0,330000,1,0,1884.0,0,1,0,0,0,0,0,0,0.57735250501002
95.0,3.0,239000,1,0,1881.0,0,1,0,0,0,0,0,0,0.6471017543859648
240.0,2.0,1400000,1,0,1956.0,1,1,0,0,0,1,0,0,0.5081676646706588
130.0,2.0,665000,1,0,1950.0,1,0,0,0,0,0,0,0,0.5081676646706588
254.0,0.0,748711,1,1,1970.0,1,1,0,0,0,0,1,0,0.57735250501002
210.0,2.0,1599000,1,0,1950.0,1,1,0,0,0,0,0,0,0.57735250501002
205.0,4.0,1200000,1,0,1967.0,0,1,0,1,1,0,0,0,0.57735250501002
132.0,6.0,720000,1,0,1975.0,0,0,0,0,0,0,0,0,0.57735250501002
93.0,3.0,625000,1,0,1974.0,1,1,0,0,0,0,1,1,0.57735250501002
120.0,0.0,845000,1,0,1950.0,1,0,0,0,0,0,0,0,0.57735250501002
40.0,4.0,248000,1,0,1970.0,0,0,0,0,0,0,0,0,0.57735250501002
210.0,2.0,1599000,1,0,1950.0,1,0,0,0,0,1,0,0,0.57735250501002
67.0,1.0,550000,1,0,1935.0,1,0,0,0,0,0,0,0,0.57735250501002
142.0,3.0,690000,1,0,1952.0,1,1,0,0,0,0,0,0,0.5081676646706588
178.0,4.0,800000,1,1,1950.0,0,1,0,0,0,0,0,1,0.57735250501002
90.0,6.0,575000,1,0,1950.0,1,1,0,0,0,1,0,0,0.5133149253731344
91.0,4.0,595000,1,0,1940.0,1,1,0,0,0,0,0,0,0.5081676646706588
129.0,6.0,628000,1,0,1924.0,0,0,0,0,0,0,0,1,0.4603756756756756
222.0,2.0,899000,1,0,1959.0,0,1,0,0,0,1,0,1,0.4603756756756756
174.0,4.0,780000,1,0,1971.0,0,1,0,1,0,0,0,0,0.5133149253731344
248.0,4.0,1900000,1,1,1970.0,1,1,0,0,1,0,0,0,0.57735250501002
62.0,5.0,279900,1,0,1945.0,0,0,0,0,0,1,0,0,0.6457551912568306
180.0,2.0,1290000,1,1,1978.0,0,0,0,1,0,0,0,0,0.57735250501002
50.0,1.0,390000,1,0,1970.0,0,1,0,0,0,0,0,0,0.539198
40.0,4.0,225000,1,0,1940.0,0,0,0,0,0,0,0,0,0.539198
100.0,4.0,579000,1,0,1968.0,1,0,0,1,0,1,0,1,0.539198
106.0,1.0,623000,1,0,1984.0,1,1,0,1,0,1,0,0,0.5081676646706588
84.0,7.0,535000,1,0,1970.0,1,1,0,0,0,0,0,0,0.4603756756756756
670.0,1.0,1990000,1,0,1970.0,1,1,0,0,0,0,0,0,0.4603756756756756
67.0,1.0,550000,1,0,1935.0,1,1,0,0,0,0,0,0,0.6471017543859648
65.0,0.0,240000,1,0,1945.0,0,0,0,0,0,0,0,0,0.6471017543859648
49.0,5.0,275000,1,0,1940.0,0,1,0,0,0,0,0,0,0.57735250501002
131.0,5.0,750000,1,0,1970.0,1,1,0,0,0,0,0,0,0.57735250501002
176.0,2.0,1100000,1,0,1970.0,0,1,0,0,0,0,0,0,0.57735250501002
68.0,1.0,550000,1,0,1970.0,1,1,0,0,0,0,0,0,0.57735250501002
162.0,2.0,1200000,1,0,1970.0,1,1,0,0,0,0,0,0,0.57735250501002
124.0,0.0,845000,1,0,1970.0,1,0,0,0,0,0,0,0,0.57735250501002
210.0,2.0,1599000,1,0,1970.0,0,0,0,0,0,1,0,0,0.57735250501002
172.0,3.0,1599000,1,0,1970.0,1,1,0,0,0,1,0,0,0.57735250501002
100.0,1.0,510000,1,0,1974.0,1,0,0,1,0,0,0,0,0.57735250501002
237.0,3.0,1170000,1,0,1969.0,1,1,0,1,0,0,0,0,0.4603756756756756
200.0,2.0,1260000,1,0,1987.0,1,1,0,0,0,0,0,1,0.539198
260.0,4.0,1200000,1,1,1970.0,0,1,0,0,0,1,0,0,0.57735250501002
207.0,2.0,1375000,1,1,1964.0,1,0,0,1,0,0,0,0,0.57735250501002
260.0,1.0,999000,1,0,1971.0,1,1,0,1,0,0,0,0,0.57735250501002
175.0,1.0,1022000,1,1,1970.0,1,1,0,1,0,1,0,0,0.5133149253731344
61.0,6.0,359000,1,0,1940.0,1,1,0,0,1,0,0,0,0.5133149253731344
240.0,1.0,979000,3,1,1970.0,0,1,0,1,0,0,1,1,0.4603756756756756
115.0,4.0,795000,1,0,1970.0,1,1,0,1,0,0,0,1,0.6471017543859648
46.0,3.0,299900,1,0,1928.0,0,1,0,0,0,0,0,0,0.6471017543859648
110.0,1.0,625000,1,0,1950.0,1,1,0,0,0,0,0,0,0.5081676646706588
80.0,6.0,559000,3,0,1970.0,1,0,0,1,0,0,0,0,0.5081676646706588
250.0,2.0,1300000,1,1,1965.0,0,1,0,0,0,1,0,0,0.6471017543859648
89.0,3.0,359000,1,1,1970.0,0,1,0,0,0,0,0,0,0.5081676646706588
73.0,2.0,420000,1,0,1970.0,0,1,0,0,0,0,0,0,0.6457551912568306
87.0,3.0,450000,1,1,1970.0,0,1,0,0,0,0,0,0,0.6457551912568306
202.0,4.0,899000,1,1,1950.0,0,0,0,0,1,1,0,1,0.539198
192.0,1.0,825000,1,0,1970.0,0,0,0,0,0,0,0,0,0.5081676646706588
380.0,9.0,1580000,3,0,1970.0,0,0,0,1,0,0,0,1,0.4603756756756756
135.0,2.0,645000,1,0,1970.0,1,1,0,0,1,0,0,0,0.57735250501002
43.0,0.0,205000,1,1,1950.0,0,0,0,0,0,0,0,0,0.5133149253731344
183.0,2.0,819900,1,1,1960.0,1,0,0,1,0,1,0,0,0.5081676646706588
190.0,1.0,890000,1,0,1953.0,1,1,0,0,0,0,0,0,0.57735250501002
93.0,2.0,560000,1,0,1940.0,1,1,0,0,0,0,0,0,0.57735250501002
312.0,8.0,1590000,1,0,1968.0,1,1,0,1,1,1,0,1,0.57735250501002
245.0,1.0,1595000,1,1,1960.0,1,0,0,1,1,1,0,1,0.57735250501002
47.0,3.0,195000,1,0,1970.0,0,1,0,0,0,0,0,0,0.6457551912568306
172.0,2.0,1599000,1,0,1970.0,1,1,0,0,0,1,0,0,0.6457551912568306
115.0,5.0,599000,1,0,1998.0,1,0,0,0,0,0,0,0,0.57735250501002
138.0,4.0,599900,1,1,1951.0,0,0,0,0,0,0,0,0,0.57735250501002
88.0,4.0,550000,1,0,1945.0,0,0,0,0,1,0,0,0,0.57735250501002
154.0,1.0,685000,1,1,1950.0,0,1,0,0,0,0,0,0,0.6457551912568306
400.0,4.0,2050000,1,0,1956.0,1,0,0,0,0,1,0,1,0.5081676646706588
197.0,9.0,1190000,3,1,1964.0,1,1,0,0,0,1,0,1,0.6457551912568306
49.0,2.0,248000,1,1,1976.0,0,1,0,0,0,0,0,0,0.539198
398.0,0.0,1350000,1,1,1970.0,1,0,0,0,0,1,0,1,0.4603756756756756
373.0,4.0,1625000,1,0,1970.0,0,0,0,0,0,1,0,1,0.57735250501002
185.0,7.0,930000,1,1,1950.0,0,0,0,0,0,0,0,0,0.57735250501002
132.0,2.0,690000,1,0,1961.0,0,1,0,0,0,0,0,0,0.539198
171.0,4.0,799000,1,1,1960.0,0,1,0,1,0,0,0,1,0.4603756756756756
269.0,7.0,1150000,2,1,1970.0,0,1,0,1,0,1,0,0,0.57735250501002
369.0,1.0,2100000,1,1,1973.0,1,1,0,1,0,1,0,1,0.57735250501002
185.0,2.0,790000,1,1,1970.0,1,1,0,0,0,1,0,1,0.5081676646706588
185.0,1.0,880000,1,1,1970.0,1,1,0,1,0,1,1,1,0.539198
44.0,5.0,190000,1,1,1940.0,0,0,0,0,0,0,0,0,0.6471017543859648
58.0,0.0,284000,1,1,1930.0,0,1,0,1,0,0,0,0,0.5081676646706588
110.0,1.0,750000,1,0,1931.0,1,1,0,0,1,0,0,0,0.57735250501002
168.0,3.0,685000,1,0,1970.0,1,1,0,1,0,1,0,0,0.5133149253731344
197.0,2.0,980000,1,1,1944.0,1,1,0,1,1,0,0,0,0.6471017543859648
210.0,3.0,850000,1,0,1970.0,1,1,0,1,0,0,0,1,0.539198
131.0,5.0,590000,1,0,1942.0,1,1,0,0,0,0,0,0,0.539198
288.0,4.0,1990000,1,0,1948.0,0,1,0,0,0,1,0,1,0.57735250501002
231.0,1.0,890000,1,1,1950.0,0,1,0,0,0,1,0,0,0.57735250501002
180.0,4.0,699000,1,0,1970.0,0,1,0,0,1,0,0,0,0.57735250501002
218.0,4.0,1220000,2,1,1970.0,0,1,0,0,0,0,0,0,0.57735250501002
118.0,4.0,555000,1,1,1975.0,0,1,0,0,1,0,1,0,0.4603756756756756
210.0,2.0,1599000,1,0,1970.0,1,1,0,0,0,0,0,0,0.6457551912568306
172.0,2.0,1599000,1,0,1950.0,1,1,0,0,0,1,0,0,0.57735250501002
200.0,3.0,1260000,1,0,1970.0,0,0,0,0,0,0,0,1,0.57735250501002
265.0,8.0,1100000,1,0,1970.0,1,1,0,1,1,1,0,0,0.5133149253731344
89.0,2.0,420000,1,0,1950.0,1,1,0,0,0,0,0,0,0.5133149253731344
236.0,2.0,1550000,1,0,1936.0,1,1,0,1,1,1,0,0,0.6457551912568306
130.0,6.0,590000,1,0,1962.0,1,1,0,0,0,0,0,0,0.539198
160.0,5.0,790000,1,1,1970.0,0,0,0,1,0,1,0,0,0.4603756756756756
85.0,3.0,407000,1,0,1970.0,0,1,0,0,0,0,0,0,0.539198
180.0,5.0,785000,1,0,1960.0,0,1,0,1,0,1,0,1,0.5081676646706588
89.0,4.0,359900,1,1,1970.0,0,0,0,0,0,0,0,0,0.5081676646706588
90.0,1.0,475000,1,0,1940.0,1,0,0,0,0,0,0,0,0.4603756756756756
265.0,3.0,960000,1,0,1973.0,0,1,0,0,0,1,1,1,0.4603756756756756
202.0,4.0,875000,1,1,1970.0,0,1,0,1,0,0,1,1,0.4603756756756756
101.0,7.0,585000,3,0,1970.0,0,1,0,1,0,0,0,0,0.4603756756756756
115.0,4.0,795000,1,0,1987.0,1,1,0,1,0,0,0,1,0.57735250501002
31.0,2.0,225000,1,0,1900.0,0,1,0,0,0,0,0,0,0.5081676646706588
237.0,3.0,1450000,1,1,1940.0,1,1,0,0,0,0,0,0,0.57735250501002
31.0,1.0,200000,1,0,1970.0,0,0,0,0,0,0,0,0,0.6457551912568306
241.0,5.0,1640000,1,0,1942.0,1,1,0,0,0,0,0,0,0.57735250501002
172.0,1.0,1023000,1,0,1973.0,0,1,0,0,0,1,0,0,0.5133149253731344
32.0,6.0,180000,2,0,1942.0,1,0,0,0,0,0,0,0,0.4603756756756756
41.0,0.0,220000,1,0,1970.0,0,0,0,0,0,0,0,0,0.539198
56.0,6.0,309000,1,1,1970.0,0,0,0,0,0,0,0,0,0.5081676646706588
185.0,7.0,930000,1,0,1970.0,1,1,0,1,0,0,0,0,0.5081676646706588
254.0,0.0,748999,1,1,1970.0,1,1,0,0,0,0,1,0,0.57735250501002
120.0,0.0,480000,1,0,1970.0,0,0,0,0,0,0,0,0,0.5133149253731344
161.0,6.0,1350000,3,0,1970.0,1,1,0,1,0,1,1,1,0.57735250501002
178.0,6.0,1350000,3,0,1955.0,1,0,0,1,0,1,0,0,0.57735250501002
205.0,4.0,1190000,1,1,1970.0,0,0,0,1,0,0,0,1,0.57735250501002
60.0,6.0,295000,1,1,1940.0,1,0,0,0,0,0,0,0,0.57735250501002
74.0,7.0,470000,3,1,1955.0,0,0,0,1,0,0,0,0,0.57735250501002
178.0,5.0,1600000,1,0,1970.0,1,1,0,0,0,1,0,1,0.57735250501002
258.0,0.0,1550000,1,0,1970.0,1,1,0,1,0,1,0,0,0.57735250501002
164.0,3.0,785000,1,0,1952.0,0,1,0,0,0,0,0,0,0.57735250501002
402.0,8.0,1750000,1,1,1960.0,0,0,0,1,0,0,0,0,0.57735250501002
292.0,6.0,1820000,1,0,1960.0,0,0,0,1,0,1,0,1,0.57735250501002
321.0,5.0,1650000,1,1,1955.0,0,0,0,1,0,0,0,0,0.57735250501002
226.0,4.0,1100000,1,1,1965.0,1,1,0,1,1,1,0,0,0.57735250501002
87.0,8.0,720000,3,0,1970.0,1,1,0,1,1,0,0,0,0.57735250501002
75.0,1.0,385000,1,1,1945.0,0,0,0,0,0,0,0,0,0.57735250501002
360.0,5.0,1395000,1,1,1955.0,0,1,0,1,0,1,0,1,0.57735250501002
189.0,5.0,985000,1,0,1946.0,1,1,0,0,0,0,0,0,0.57735250501002
176.0,3.0,850000,1,0,1959.0,1,1,0,1,0,0,0,0,0.57735250501002
169.0,2.0,720000,1,1,1932.0,1,1,0,0,0,0,0,0,0.57735250501002
130.0,1.0,650000,1,0,1956.0,1,1,0,0,0,1,0,0,0.57735250501002
142.0,3.0,750000,1,0,1970.0,1,1,0,0,1,0,0,1,0.57735250501002
133.0,0.0,845000,1,0,1885.0,1,1,0,0,0,0,0,0,0.57735250501002
114.0,3.0,725000,1,0,1948.0,1,1,0,0,0,1,0,0,0.57735250501002
260.0,4.0,1940000,1,0,1970.0,1,1,0,0,0,1,0,1,0.57735250501002
74.0,4.0,560000,1,0,1939.0,0,1,0,0,0,0,0,0,0.57735250501002
146.0,7.0,810000,1,1,1949.0,1,1,0,0,0,0,0,0,0.57735250501002
58.0,2.0,510000,1,0,1970.0,1,1,0,0,0,0,0,0,0.57735250501002
87.0,1.0,550000,1,0,1931.0,1,0,0,0,1,0,0,0,0.57735250501002
230.0,0.0,1475000,2,0,1970.0,1,1,0,0,0,0,0,0,0.57735250501002
110.0,2.0,495000,1,1,1950.0,0,1,0,0,1,0,0,0,0.539198
52.0,4.0,235000,1,1,1970.0,0,0,0,0,0,0,0,0,0.6457551912568306
30.0,2.0,233000,1,0,1970.0,0,1,0,0,0,0,0,0,0.57735250501002
119.0,3.0,730000,1,0,1970.0,0,1,0,1,1,0,0,0,0.57735250501002
143.0,3.0,570000,1,0,1949.0,0,0,0,0,0,0,0,0,0.539198
67.0,1.0,550000,1,0,2019.0,1,0,0,0,1,0,0,0,0.6471017543859648
77.0,2.0,550000,1,0,1970.0,0,0,0,1,0,0,0,0,0.57735250501002
140.0,1.0,650000,1,0,1973.0,0,1,0,1,0,1,1,0,0.5133149253731344
35.0,0.0,179000,1,0,1940.0,0,1,0,0,0,0,0,0,0.539198
36.0,4.0,260000,1,0,1970.0,1,1,0,0,0,0,0,0,0.6471017543859648
201.0,2.0,1599000,1,0,1970.0,1,1,0,0,1,1,0,0,0.6457551912568306
119.0,3.0,550000,1,1,1970.0,0,0,0,0,0,0,0,0,0.6471017543859648
153.0,1.0,630000,1,1,1957.0,0,0,0,0,0,1,0,1,0.4603756756756756
220.0,4.0,885000,1,0,1960.0,1,0,0,1,0,1,0,0,0.4603756756756756
109.0,6.0,599000,1,0,1962.0,1,0,0,0,1,0,0,0,0.57735250501002
83.0,2.0,420000,1,0,1970.0,1,0,0,0,1,0,0,0,0.5133149253731344
110.0,0.0,480000,1,0,1956.0,0,0,0,0,0,0,0,0,0.57735250501002
194.0,2.0,1350000,1,0,1989.0,1,1,0,0,0,0,0,0,0.57735250501002
38.0,0.0,220000,1,0,1945.0,0,1,0,0,0,0,0,0,0.57735250501002
67.0,1.0,550000,1,0,1970.0,1,0,0,0,0,0,0,0,0.57735250501002
75.0,1.0,495000,1,0,1970.0,1,1,0,0,0,0,0,0,0.57735250501002
194.0,2.0,1350000,1,0,1989.0,1,1,0,0,0,0,0,0,0.57735250501002
99.0,2.0,660000,1,1,1934.0,0,0,0,0,0,0,0,0,0.57735250501002
77.0,6.0,460000,3,0,1970.0,1,1,0,0,0,0,0,0,0.539198
50.0,4.0,340000,1,0,1930.0,1,1,0,0,0,0,0,0,0.5081676646706588
130.0,0.0,395000,1,0,1970.0,0,0,0,0,0,0,0,0,0.6471017543859648
90.0,3.0,570000,1,0,1970.0,0,1,0,0,1,0,0,1,0.57735250501002
105.0,2.0,530000,1,0,1945.0,1,1,0,0,0,0,0,0,0.57735250501002
156.0,1.0,895000,1,0,1976.0,0,1,0,1,0,1,0,0,0.6457551912568306
109.0,0.0,437800,1,1,1955.0,0,1,0,0,0,0,0,0,0.4603756756756756
210.0,2.0,1599000,1,0,1950.0,1,1,0,0,0,1,0,0,0.57735250501002
170.0,4.0,760000,1,1,1970.0,0,1,0,1,0,0,0,0,0.57735250501002
122.0,2.0,725000,1,0,1970.0,0,1,0,0,1,0,0,1,0.57735250501002
203.0,2.0,1230000,1,0,1970.0,1,1,0,0,0,1,0,1,0.57735250501002
258.0,2.0,985000,1,0,1970.0,0,0,0,1,0,1,0,1,0.57735250501002
150.0,3.0,1150000,1,0,1970.0,1,1,0,0,0,0,0,0,0.57735250501002
140.0,5.0,990000,3,0,1970.0,1,1,0,1,1,0,0,0,0.57735250501002
55.0,1.0,378000,1,0,2005.0,1,1,0,0,0,1,0,0,0.6471017543859648
88.0,3.0,505000,1,0,1945.0,1,1,0,0,1,0,0,0,0.539198
100.0,7.0,749000,3,0,1970.0,1,1,0,1,1,1,1,0,0.539198
89.0,3.0,430000,1,1,1970.0,0,1,0,0,0,0,0,0,0.539198
120.0,0.0,350000,2,0,1970.0,0,0,0,0,0,0,0,0,0.6471017543859648
120.0,4.0,530000,1,0,1953.0,1,1,0,0,0,0,0,0,0.5081676646706588
280.0,5.0,1650000,1,0,1970.0,1,1,0,1,0,0,0,0,0.4603756756756756
227.0,8.0,920000,1,1,1969.0,1,1,0,1,0,1,1,1,0.4603756756756756
332.0,2.0,2180000,1,0,1951.0,1,0,0,1,0,1,0,1,0.6457551912568306
46.0,4.0,268000,1,1,1970.0,0,1,0,0,0,0,0,0,0.6457551912568306
73.0,0.0,295000,1,0,1918.0,1,0,0,0,0,0,0,0,0.6471017543859648
67.0,1.0,550000,1,0,1900.0,1,1,0,0,1,0,0,0,0.6471017543859648
115.0,1.0,430000,1,0,1950.0,0,0,0,0,0,0,0,0,0.5133149253731344
38.0,0.0,220000,1,0,1945.0,0,0,0,0,0,0,0,0,0.539198
97.0,1.0,535000,1,0,1970.0,1,1,0,0,1,1,0,0,0.6457551912568306
180.0,7.0,780000,3,1,1970.0,0,1,0,1,1,1,0,0,0.5133149253731344
